P,Car,Driver,Lap,LapTime,Diff,Gap,Status,Speed,LSP,Team,Engine,Flag,S1,S1_OT,P2,P2_OT,L4,L4_OT,S2A,S2A_OT,S2,S2_OT,L5,L5_OT,L7,L7_OT,L3,L3_OT,S2B,S2B_OT,T2,T2_OT,S3A,S3A_OT,S3,S3_OT,S3B,S3B_OT,T3,T3_OT,S4A,S4A_OT,S4,S4_OT,PIC,PIC_OT,S4B,S4B_OT,L6,L6_OT,S5,S5_OT,P1,P1_OT,L2,L2_OT,ElapsedTime,GapOnTrack,LeaderLap,TOD,MinimumGap,MinGapOnStraight,Tire,OT_Remain,OT_Used,Track,Ambient,Humidity,Pressure,WindSpeed,WindDirection,WindChill,Brake,Throttle,
19,3,Scott McLaughlin,33,24.642,0.4942,0.0524,T,210.372534696859,7,Team Penske,Chevy,G,2.1233,False,,,,,4.142,False,8.3157,False,,,,,,,4.1737,False,203.400259805374,False,2.1305,False,4.1698,False,2.0393,False,217.582096101806,False,3.9591,False,7.9297,False,,,3.9706,False,,,2.1035,False,,,,,3440.7541,0.3024,51,14:25:59.433,0.3024,0.3024,P,0,0,81,72,80,29.32,3,NE,0,0,0,
14,8,Marcus Ericsson,42,302.8435,0.3898,0.0018,P,17.1177522383673,11,Chip Ganassi Racing,Honda,G,2.1148,False,,,29.7566,False,4.0331,False,8.4245,False,,,,,,,4.3914,False,190.684755902147,False,2.2725,False,4.7024,False,2.4299,False,159.906116744903,False,6.2192,False,,,111.953649064087,False,,,8.2957,False,,,1.61661827325761,False,280.8102,False,3444.612,6.9801,51,14:26:03.291,0.7874,0.7874,P,0,0,81,72,80,29.32,3,NE,0,0,0,
23,51,Pietro Fittipald,29,25.5498,0.8522,0.2235,T,202.897870042036,2,Dale Coyne Racing w/Rick Ware Racing,Honda,G,2.2595,False,,,,,4.2596,False,8.5789,False,,,,,,,4.3193,False,194.013303769401,False,2.2314,False,4.364,False,2.1326,False,207.988627624618,False,4.096,False,8.1709,False,,,4.0749,False,,,2.1765,False,,,,,3456.0636,15.3093,51,14:26:14.743,7.1908,9.6184,P,0,0,81,72,80,29.32,3,NE,0,0,0,
20,59,Conor Daly,31,24.1977,0.5065,0.0123,T,214.235237233291,4,Carlin,Chevy,G,2.1456,False,,,,,3.9109,False,7.929,False,,,,,,,4.0181,False,206.874971025914,False,2.1016,False,4.1332,False,2.0316,False,217.40719087986,False,3.9323,False,7.8797,False,,,3.9474,False,,,2.1102,False,,,,,3456.4066,0.343,51,14:26:15.086,0.343,0.343,P,0,0,81,72,80,29.32,3,NE,0,0,0,
10,5,Pato O'Ward,26,23.9147,0.2745,0.0078,T,216.770438266004,5,Arrow McLaren SP,Chevy,G,2.1266,False,,,,,3.9031,False,7.832,False,,,,,,,3.9289,False,211.457815054375,False,2.0584,False,4.0528,False,1.9944,False,221.200555170021,False,3.8781,False,7.8035,False,,,3.9254,False,,,2.0998,False,,,,,3457.4653,1.058,51,14:26:16.144,1.058,1.058,P,0,0,81,72,80,29.32,3,NE,0,0,0,
22,18,Ed Jones,37,24.7623,0.6287,0.0619,T,209.350504597715,10,Dale Coyne Racing with Vasser Sullivan,Honda,G,2.1382,False,,,,,4.0647,False,8.3139,False,,,,,,,4.2492,False,200.386178405442,False,2.1567,False,4.2224,False,2.0657,False,214.306295922778,False,3.9835,False,7.9691,False,,,3.9856,False,,,2.1187,False,,,,,3459.7682,2.3029,51,14:26:18.447,1.4553,1.4553,P,0,0,81,72,80,29.32,3,NE,0,0,0,
17,21,Rinus VeeKay,31,24.7699,0.4326,0.0395,T,209.286270836782,17,Ed Carpenter Racing,Chevy,G,2.1647,False,,,,,4.2034,False,8.3586,False,,,,,,,4.1552,False,203.247403898707,False,2.122,False,4.1478,False,2.0258,False,217.0582226762,False,4.019,False,7.9947,False,,,3.9757,False,,,2.1041,False,,,,,3459.9592,0.1913,51,14:26:18.638,0.18,0.18,P,0,0,81,72,80,29.32,3,NE,0,0,0,
8,30,Takuma Sato,28,24.9097,0.2666,0.0255,T,208.111699458444,12,Rahal Letterman Lanigan Racing,Honda,G,2.121,False,,,,,4.2654,False,8.5408,False,,,,,,,4.2754,False,195.227053985476,False,2.2011,False,4.2782,False,2.0771,False,214.532955146387,False,3.9542,False,7.8862,False,,,3.932,False,,,2.0835,False,,,,,3460.4121,0.4529,51,14:26:19.091,0.2694,0.2694,P,0,0,81,72,80,29.32,3,NE,0,0,0,
2,9,Scott Dixon,16,23.9678,0.0482,0.0482,T,216.290189337361,5,Chip Ganassi Racing,Honda,G,2.1246,False,,,,,3.8684,False,7.8208,False,,,,,,,3.9524,False,210.470463388751,False,2.0717,False,4.0772,False,2.0055,False,220.000985998817,False,3.8923,False,7.8339,False,,,3.9416,False,,,2.1113,False,,,,,3462.6449,2.2328,51,14:26:21.324,2.1954,2.2328,P,0,0,81,72,80,29.32,3,NE,0,0,0,
24,4,Dalton Kellett,52,24.6997,0.8977,0.0455,T,209.881091673178,4,AJ Foyt Enterprises,Chevy,G,2.1312,False,,,,,3.9666,False,8.2183,False,,,,,,,4.2517,False,199.794049830987,False,2.1655,False,4.2386,False,2.0731,False,213.854411271385,False,3.9831,False,7.9832,False,,,4.0001,False,,,2.1284,False,,,,,3465.1514,2.5065,52,14:26:23.830,1.7746,1.7746,P,0,0,81,72,80,29.32,3,NE,0,0,0,
19,3,Scott McLaughlin,34,24.6843,0.4942,0.0524,T,210.01203193933,8,Team Penske,Chevy,G,2.1013,False,,,,,4.0277,False,8.1942,False,,,,,,,4.1665,False,203.706662406135,False,2.1249,False,4.1508,False,2.0259,False,218.932443703086,False,3.9827,False,8.0803,False,,,4.0976,False,,,2.1577,False,,,,,3465.4384,0.2864,52,14:26:24.118,0.1602,0.1606,P,0,0,81,72,80,29.32,3,NE,0,0,0,
6,2,Josef Newgarden,20,574.4827,0.2315,0.0694,T,9.02377042859602,1,Team Penske,Chevy,G,,,0.852292643606758,False,,,,,,,18.2665,False,258.2056,False,35.2953,False,8.5151,False,123.570459391355,False,3.1805,False,5.8484,False,2.6679,False,173.331261773902,False,4.6271,False,8.9439,False,,,4.3168,False,,,2.2365,False,,,,,3472.9233,7.4836,52,14:26:31.602,0.4963,5.9005,P,0,0,81,72,80,29.32,3,NE,0,0,0,
3,22,Simon Pagenaud,28,548.2062,0.0499,0.0017,T,9.45629582445438,1,Team Penske,Chevy,G,,,0.895135298239426,False,,,,,,,17.995,False,308.5895,False,34.8252,False,8.442,False,126.676602086438,False,3.1272,False,5.7606,False,2.6334,False,175.581829985639,False,4.5898,False,8.8568,False,,,4.267,False,,,2.2128,False,,,,,3473.8668,0.9439,52,14:26:32.546,0.9439,0.9439,P,0,0,81,72,80,29.32,3,NE,0,0,0,
15,12,Will Power,22,543.8575,0.3928,0.0030,P,9.53190863415508,15,Team Penske,Chevy,G,2.3454,False,,,29.1232,False,4.4698,False,8.7969,False,,,,,,,4.3271,False,197.845314889938,False,2.1865,False,4.4645,False,2.278,False,179.227664317128,False,5.5523,False,,,120.132252693318,False,,,7.9641,False,,,0.857679918993688,False,522.4141,False,3480.6016,36.0142,52,14:26:39.281,0.2052,0.2052,P,0,0,81,72,80,29.32,3,NE,0,0,0,
20,59,Conor Daly,32,24.5879,0.5065,0.0123,T,210.835410913498,5,Carlin,Chevy,G,2.1272,False,,,,,4.0475,False,8.1767,False,,,,,,,4.1292,False,204.373711930387,False,2.1179,False,4.1476,False,2.0297,False,217.640460397971,False,3.9605,False,7.9815,False,,,4.021,False,,,2.1549,False,,,,,3480.9945,7.1277,52,14:26:39.674,0.0287,0.0287,P,0,0,81,72,80,29.32,3,NE,0,0,0,
23,51,Pietro Fittipald,30,25.6358,0.8522,0.2235,T,202.217211867779,3,Dale Coyne Racing w/Rick Ware Racing,Honda,G,2.1892,False,,,,,4.0657,False,8.3034,False,,,,,,,4.2377,False,198.668862968569,False,2.1787,False,4.3034,False,2.1247,False,201.330927137379,False,4.4218,False,8.6473,False,,,4.2255,False,,,2.1925,False,,,,,3481.6994,0.7049,52,14:26:40.378,0.4628,0.7049,P,0,0,81,72,80,29.32,3,NE,0,0,0,
10,5,Pato O'Ward,27,24.2989,0.2745,0.0078,T,213.342990834976,6,Arrow McLaren SP,Chevy,G,2.1122,False,,,,,3.8983,False,7.8633,False,,,,,,,3.965,False,210.743801652893,False,2.0615,False,4.0538,False,1.9923,False,221.442040492259,False,3.966,False,8.1103,False,,,4.1443,False,,,2.1593,False,,,,,3481.7642,0.0648,52,14:26:40.443,0.0648,0.0648,P,0,0,81,72,80,29.32,3,NE,0,0,0,
22,18,Ed Jones,38,24.7402,0.6287,0.0619,T,209.537513843865,11,Dale Coyne Racing with Vasser Sullivan,Honda,G,2.1292,False,,,,,4.1001,False,8.3192,False,,,,,,,4.2191,False,201.480912928641,False,2.1475,False,4.2095,False,2.062,False,214.646464646465,False,3.9792,False,7.9657,False,,,3.9865,False,,,2.1166,False,,,,,3484.5084,2.7446,52,14:26:43.188,2.3029,2.3029,P,0,0,81,72,80,29.32,3,NE,0,0,0,
17,21,Rinus VeeKay,32,24.6608,0.4326,0.0395,T,210.212158567443,18,Ed Carpenter Racing,Chevy,G,2.1574,False,,,,,4.1637,False,8.2916,False,,,,,,,4.1279,False,204.065300896287,False,2.1137,False,4.1407,False,2.027,False,215.215818664095,False,4.0148,False,7.9834,False,,,3.9686,False,,,2.0877,False,,,,,3484.62,0.1116,52,14:26:43.299,0.1116,0.1116,P,0,0,81,72,80,29.32,3,NE,0,0,0,
2,9,Scott Dixon,17,24.5963,0.0482,0.0482,T,210.763407504381,6,Chip Ganassi Racing,Honda,G,2.121,False,,,,,3.8601,False,7.8039,False,,,,,,,3.9438,False,210.798554524198,False,2.0651,False,4.1158,False,2.0507,False,206.191521312233,False,4.2233,False,8.3697,False,,,4.1464,False,,,2.1859,False,,,,,3487.2412,2.6212,52,14:26:45.920,0.0178,0.1739,P,0,0,81,72,80,29.32,3,NE,0,0,0,
14,8,Marcus Ericsson,43,42.7002,0.3898,0.0018,T,121.404583585089,1,Chip Ganassi Racing,Honda,G,,,59.5011788413573,False,,,,,,,17.9264,False,362.3224,False,34.9769,False,8.488,False,124.978995126869,False,3.17,False,5.8111,False,2.6411,False,174.674625697231,False,4.6412,False,8.9647,False,,,4.3235,False,,,2.2747,False,,,,,3487.3122,0.071,52,14:26:45.991,0.0451,0.071,P,0,0,81,72,80,29.32,3,NE,0,0,0,
24,4,Dalton Kellett,53,24.8506,0.8977,0.0455,T,208.606633240244,5,AJ Foyt Enterprises,Chevy,G,2.1416,False,,,,,4.0404,False,8.3253,False,,,,,,,4.2849,False,198.96116634714,False,2.1745,False,4.2586,False,2.0841,False,212.788784779343,False,3.9995,False,7.9967,False,,,3.9972,False,,,2.1284,False,,,,,3490.002,2.6898,53,14:26:48.681,0.7511,2.5065,P,0,0,81,72,80,29.32,3,NE,0,0,0,
19,3,Scott McLaughlin,35,24.7111,0.4942,0.0524,T,209.784266989329,9,Team Penske,Chevy,G,2.1448,False,,,,,4.0874,False,8.3288,False,,,,,,,4.2414,False,201.081446434606,False,2.1455,False,4.1846,False,2.0391,False,217.757282974674,False,3.9948,False,7.9642,False,,,3.9694,False,,,2.0887,False,,,,,3490.1495,0.1475,52,14:26:48.829,0.1475,0.1475,P,0,0,81,72,80,29.32,3,NE,0,0,0,
6,2,Josef Newgarden,21,24.5903,0.2315,0.0694,T,210.814833491255,2,Team Penske,Chevy,G,2.2261,False,,,,,4.025,False,8.1005,False,,,,,,,4.0755,False,207.033334106567,False,2.1185,False,4.1721,False,2.0536,False,215.158747378318,False,3.9716,False,7.9588,False,,,3.9872,False,,,2.1328,False,,,,,3497.5136,7.3641,53,14:26:56.193,7.3022,7.3109,P,0,0,81,72,80,29.32,3,NE,0,0,0,
3,22,Simon Pagenaud,29,24.6388,0.0499,0.0017,T,210.399857135899,2,Team Penske,Chevy,G,2.1942,False,,,,,4.1393,False,8.2709,False,,,,,,,4.1316,False,204.941560081747,False,2.1211,False,4.1642,False,2.0431,False,216.826198921335,False,3.9426,False,7.8989,False,,,3.9563,False,,,2.1106,False,,,,,3498.5056,0.992,53,14:26:57.185,0.9116,0.9116,P,0,0,81,72,80,29.32,3,NE,0,0,0,
20,59,Conor Daly,33,24.4242,0.5065,0.0123,T,212.248507627681,6,Carlin,Chevy,G,2.1671,False,,,,,3.9249,False,7.9418,False,,,,,,,4.0169,False,206.716850028952,False,2.1106,False,4.1612,False,2.0506,False,215.444406894221,False,3.9789,False,7.9985,False,,,4.0196,False,,,2.1556,False,,,,,3505.4187,6.9131,53,14:27:04.098,4.3246,6.761,P,0,0,81,72,80,29.32,4,NE,0,0,0,
23,51,Pietro Fittipald,31,26.441,0.8522,0.2235,T,196.059150561628,4,Dale Coyne Racing w/Rick Ware Racing,Honda,G,2.2701,False,,,,,4.4878,False,8.9376,False,,,,,,,4.4498,False,192.722954005614,False,2.2338,False,4.349,False,2.1152,False,210.088978861635,False,4.3867,False,8.6636,False,,,4.2769,False,,,2.2207,False,,,,,3508.1404,2.721,53,14:27:06.819,0.0545,0.0545,P,0,0,81,72,80,29.32,4,NE,0,0,0,
9,27,Alexander Rossi,10,532.5479,0.2667,0.0001,T,9.7343356344096,1,Andretti Autosport,Honda,G,,,0.924054374759492,False,,,,,,,17.9368,False,141.8727,False,35.2336,False,8.4954,False,126.459419632736,False,3.1795,False,5.8416,False,2.6621,False,173.183273503444,False,4.7751,False,9.1964,False,,,4.4213,False,,,2.2588,False,,,,,3508.5541,0.4134,53,14:27:07.233,0.1346,0.1346,P,0,0,81,72,80,29.32,4,NE,0,0,0,
17,21,Rinus VeeKay,33,25.1773,0.4326,0.0395,T,205.899758909812,19,Ed Carpenter Racing,Chevy,G,2.1743,False,,,,,4.288,False,8.442,False,,,,,,,4.154,False,202.790211538025,False,2.1261,False,4.1655,False,2.0394,False,216.479091879305,False,4.1279,False,8.2382,False,,,4.1103,False,,,2.1573,False,,,,,3509.7973,1.2432,53,14:27:08.476,0.0815,0.0815,P,0,0,81,72,80,29.32,4,NE,0,0,0,
22,18,Ed Jones,39,25.9214,0.6287,0.0619,T,199.989198114299,12,Dale Coyne Racing with Vasser Sullivan,Honda,G,2.1201,False,,,,,4.1304,False,8.4622,False,,,,,,,4.3318,False,196.885133793651,False,2.1902,False,4.3593,False,2.1691,False,194.106133101348,False,4.5203,False,8.7904,False,,,4.2701,False,,,2.1894,False,,,,,3510.4298,0.6317,53,14:27:09.109,0.005,0.005,P,0,0,81,72,80,29.32,4,NE,0,0,0,
2,9,Scott Dixon,18,24.1398,0.0482,0.0482,T,214.749086570726,7,Chip Ganassi Racing,Honda,G,2.1674,False,,,,,3.925,False,7.9303,False,,,,,,,4.0053,False,207.828800298063,False,2.0908,False,4.1076,False,2.0168,False,219.228218417627,False,3.8992,False,7.8321,False,,,3.9329,False,,,2.1024,False,,,,,3511.381,0.9521,53,14:27:10.060,0.9521,0.9521,P,0,0,81,72,80,29.32,4,NE,0,0,0,
14,8,Marcus Ericsson,44,25.2931,0.3898,0.0018,T,204.957083157067,2,Chip Ganassi Racing,Honda,G,2.3139,False,,,,,4.4178,False,8.7044,False,,,,,,,4.2866,False,198.81490721971,False,2.1709,False,4.2409,False,2.07,False,214.646464646465,False,3.9732,False,7.9298,False,,,3.9566,False,,,2.1041,False,,,,,3512.6053,1.2243,53,14:27:11.284,0.071,0.071,P,0,0,81,72,80,29.32,4,NE,0,0,0,
24,4,Dalton Kellett,54,25.0503,0.8977,0.0455,T,206.943629417612,6,AJ Foyt Enterprises,Chevy,G,2.1381,False,,,,,4.0451,False,8.3552,False,,,,,,,4.3101,False,195.509309967141,False,2.2131,False,4.3213,False,2.1082,False,210.634381195129,False,4.0464,False,8.0926,False,,,4.0462,False,,,2.1431,False,,,,,3515.0523,2.447,54,14:27:13.731,2.1413,2.207,P,0,0,81,72,80,29.32,4,NE,0,0,0,
19,3,Scott McLaughlin,36,25.485,0.4942,0.0524,T,203.413772807534,10,Team Penske,Chevy,G,2.1291,False,,,,,4.1764,False,8.4336,False,,,,,,,4.2572,False,200.386178405442,False,2.149,False,4.2152,False,2.0662,False,208.791465868151,False,4.3327,False,8.5322,False,,,4.1995,False,,,2.1749,False,,,,,3515.6345,0.5822,54,14:27:14.314,0.1074,0.1074,P,0,0,81,72,80,29.32,4,NE,0,0,0,
10,5,Pato O'Ward,28,35.1508,0.2745,0.0078,P,147.478862500996,7,Arrow McLaren SP,Chevy,G,2.1508,False,,,27.7623,False,4.1026,False,8.2551,False,,,,,,,4.1525,False,203.655531215772,False,2.1321,False,4.4405,False,2.3084,False,170.490362757646,False,5.6655,False,,,125.910842494972,False,,,7.2504,False,,,59.7519486671547,False,288.7716,False,3516.915,36.313,54,14:27:15.594,0.0648,0.0648,P,0,0,81,72,80,29.32,4,NE,0,0,0,
6,2,Josef Newgarden,22,24.2396,0.2315,0.0694,T,213.864915262628,3,Team Penske,Chevy,G,2.1451,False,,,,,3.8911,False,7.8267,False,,,,,,,3.9356,False,209.925908502881,False,2.0784,False,4.0946,False,2.0162,False,219.822171867688,False,4.0096,False,8.0311,False,,,4.0215,False,,,2.1421,False,,,,,3521.7532,6.1187,54,14:27:20.432,0.7415,6.1187,P,0,0,81,72,80,29.32,4,NE,0,0,0,
15,12,Will Power,23,43.4616,0.3928,0.0030,T,119.277707217406,1,Team Penske,Chevy,G,,,59.8382060138877,False,,,,,,,18.1536,False,308.3015,False,35.7818,False,8.6079,False,116.675817711193,False,3.3364,False,6.0796,False,2.7432,False,168.858196953931,False,4.7965,False,9.2406,False,,,4.4441,False,,,2.308,False,,,,,3524.0632,2.3075,54,14:27:22.742,0.2076,0.2076,P,0,0,81,72,80,29.32,4,NE,0,0,0,
3,22,Simon Pagenaud,30,25.5885,0.0499,0.0017,T,202.591007679231,3,Team Penske,Chevy,G,2.1201,False,,,,,3.93,False,7.9586,False,,,,,,,4.0286,False,208.095315815244,False,2.0898,False,4.1551,False,2.0653,False,200.882306601544,False,4.6989,False,9.103,False,,,4.4041,False,,,2.2517,False,,,,,3524.0941,0.0309,54,14:27:22.773,0.0309,0.0309,P,0,0,81,72,80,29.32,4,NE,0,0,0,
20,59,Conor Daly,34,24.5295,0.5065,0.0123,T,211.337369290038,7,Carlin,Chevy,G,2.1621,False,,,,,3.9401,False,7.9846,False,,,,,,,4.0445,False,205.096975824984,False,2.1263,False,4.188,False,2.0617,False,214.136615561794,False,4.0033,False,8.0369,False,,,4.0336,False,,,2.1579,False,,,,,3529.9482,5.8541,54,14:27:28.627,5.8541,5.8541,P,0,0,81,72,80,29.32,4,NE,0,0,0,
23,51,Pietro Fittipald,32,24.8927,0.8522,0.2235,T,208.253825418697,5,Dale Coyne Racing w/Rick Ware Racing,Honda,G,2.2081,False,,,,,4.0539,False,8.2723,False,,,,,,,4.2184,False,199.401237739896,False,2.1689,False,4.2511,False,2.0822,False,212.565794174387,False,4.0122,False,8.0257,False,,,4.0135,False,,,2.1355,False,,,,,3533.0331,3.0856,54,14:27:31.712,2.721,2.721,P,0,0,81,72,80,29.32,4,NE,0,0,0,
9,27,Alexander Rossi,11,24.8156,0.2667,0.0001,T,208.900852689437,2,Andretti Autosport,Honda,G,2.225,False,,,,,4.1698,False,8.336,False,,,,,,,4.1662,False,200.981827189407,False,2.1582,False,4.2276,False,2.0694,False,214.589694885913,False,3.9649,False,7.9203,False,,,3.9554,False,,,2.1067,False,,,,,3533.3697,0.3367,54,14:27:32.049,0.3367,0.3367,P,0,0,81,72,80,29.32,4,NE,0,0,0,
17,21,Rinus VeeKay,34,24.3583,0.4326,0.0395,T,212.822733934634,20,Ed Carpenter Racing,Chevy,G,2.1457,False,,,,,4.0042,False,8.0913,False,,,,,,,4.0871,False,205.721003134796,False,2.1053,False,4.1283,False,2.023,False,219.465414217916,False,3.9407,False,7.8924,False,,,3.9517,False,,,2.1006,False,,,,,3534.1556,0.7859,54,14:27:32.835,0.7857,0.7859,P,0,0,81,72,80,29.32,4,NE,0,0,0,
2,9,Scott Dixon,19,24.1529,0.0482,0.0482,T,214.632611404842,8,Chip Ganassi Racing,Honda,G,2.1031,False,,,,,3.9736,False,8.0283,False,,,,,,,4.0547,False,207.191939827282,False,2.087,False,4.0806,False,1.9936,False,221.92659637955,False,3.8856,False,7.8336,False,,,3.948,False,,,2.1073,False,,,,,3535.5339,1.3783,54,14:27:34.213,0.1089,0.1089,P,0,0,81,72,80,29.32,4,NE,0,0,0,
22,18,Ed Jones,40,26.0336,0.6287,0.0619,T,199.127281666769,13,Dale Coyne Racing with Vasser Sullivan,Honda,G,2.1647,False,,,,,4.2682,False,8.6806,False,,,,,,,4.4124,False,194.245543778702,False,2.2154,False,4.3774,False,2.162,False,196.789628029017,False,4.4295,False,8.6396,False,,,4.2101,False,,,2.1713,False,,,,,3536.4634,0.9295,54,14:27:35.142,0.0128,0.0128,P,0,0,81,72,80,29.32,4,NE,0,0,0,
14,8,Marcus Ericsson,45,24.5142,0.3898,0.0018,T,211.469270871576,3,Chip Ganassi Racing,Honda,G,2.1111,False,,,,,4.0893,False,8.2474,False,,,,,,,4.1581,False,204.168001098046,False,2.1212,False,4.1527,False,2.0315,False,218.049888837312,False,3.937,False,7.8985,False,,,3.9615,False,,,2.1045,False,,,,,3537.1195,0.6563,54,14:27:35.799,0.6563,0.6563,P,0,0,81,72,80,29.32,4,NE,0,0,0,
19,3,Scott McLaughlin,37,24.9295,0.4942,0.0524,T,207.946408873022,11,Team Penske,Chevy,G,2.1565,False,,,,,4.1902,False,8.4261,False,,,,,,,4.2359,False,200.832583258326,False,2.1524,False,4.215,False,2.0626,False,214.760094326002,False,3.9792,False,7.9899,False,,,4.0107,False,,,2.142,False,,,,,3540.564,3.444,54,14:27:39.243,0.1527,0.1527,P,0,0,81,72,80,29.32,4,NE,0,0,0,
7,7,Felix Rosenqvist,23,485.7952,0.2411,0.0096,P,10.6711634861769,9,Arrow McLaren SP,Chevy,G,2.1207,False,,,28.9606,False,3.9226,False,7.9793,False,,,,,,,4.0567,False,205.877603746165,False,2.16,False,4.6888,False,2.5288,False,157.363001622117,False,6.1407,False,,,114.70394390475,False,,,8.0311,False,,,0.966383178347859,False,464.5459,False,3542.8011,25.8759,54,14:27:41.480,0.9865,0.9907,P,0,0,81,72,80,29.32,4,NE,0,0,0,
6,2,Josef Newgarden,23,24.0243,0.2315,0.0694,T,215.781521209775,4,Team Penske,Chevy,G,2.1554,False,,,,,3.887,False,7.7852,False,,,,,,,3.8982,False,211.40271921929,False,2.0589,False,4.0647,False,2.0058,False,219.703123846097,False,3.9172,False,7.8911,False,,,3.9739,False,,,2.1279,False,,,,,3545.7775,5.2135,54,14:27:44.457,2.5309,5.2135,P,0,0,81,72,80,29.32,4,NE,0,0,0,
3,22,Simon Pagenaud,31,24.5755,0.0499,0.0017,T,210.941791621737,4,Team Penske,Chevy,G,2.2242,False,,,,,4.0846,False,8.1422,False,,,,,,,4.0576,False,206.34883936003,False,2.1071,False,4.1421,False,2.035,False,217.348951610939,False,3.9429,False,7.938,False,,,3.9951,False,,,2.129,False,,,,,3548.6696,2.8921,54,14:27:47.349,0.0309,0.0309,P,0,0,81,72,80,29.32,4,NE,0,0,0,
15,12,Will Power,24,25.0096,0.3928,0.0030,T,207.280404324739,2,Team Penske,Chevy,G,2.4053,False,,,,,4.2656,False,8.4721,False,,,,,,,4.2065,False,203.860210141617,False,2.1252,False,4.1634,False,2.0382,False,217.523763100171,False,3.9261,False,7.8708,False,,,3.9447,False,,,2.098,False,,,,,3549.0728,0.4039,54,14:27:47.752,0.1502,0.1502,P,0,0,81,72,80,29.32,4,NE,0,0,0,
4,29,James Hinchcliff,39,281.7817,0.1578,0.1079,T,18.397220259513,1,Andretti Steinbrenner Autosport,Honda,G,,,1.86048983550546,False,,,,,,,17.8223,False,235.3815,False,34.7793,False,8.3943,False,129.755898986668,False,3.105,False,5.7168,False,2.6118,False,175.81010538757,False,4.6293,False,8.9838,False,,,4.3545,False,,,2.2564,False,,,,,3556.9111,7.8383,54,14:27:55.590,0.2215,0.2215,P,0,0,81,72,80,29.32,4,NE,0,0,0,
23,51,Pietro Fittipald,33,24.6774,0.8522,0.2235,T,210.070752996669,6,Dale Coyne Racing w/Rick Ware Racing,Honda,G,2.1392,False,,,,,3.9958,False,8.1559,False,,,,,,,4.1601,False,200.733210381899,False,2.1651,False,4.2523,False,2.0872,False,212.065770089816,False,4.0159,False,8.0087,False,,,3.9928,False,,,2.1213,False,,,,,3557.7105,0.7994,54,14:27:56.390,0.3874,0.7994,P,0,0,81,72,80,29.32,4,NE,0,0,0,
9,27,Alexander Rossi,12,24.8752,0.2667,0.0001,T,208.400334469673,3,Andretti Autosport,Honda,G,2.1163,False,,,,,4.0964,False,8.1516,False,,,,,,,4.0552,False,207.882048773671,False,2.0883,False,4.1384,False,2.0501,False,212.065770089816,False,4.1725,False,8.304,False,,,4.1315,False,,,2.1649,False,,,,,3558.2449,0.5344,54,14:27:56.924,0.1955,0.1955,P,0,0,81,72,80,29.32,4,NE,0,0,0,
17,21,Rinus VeeKay,35,24.6622,0.4326,0.0395,T,210.200225446229,21,Ed Carpenter Racing,Chevy,G,2.1028,False,,,,,3.9967,False,8.2436,False,,,,,,,4.2469,False,198.96116634714,False,2.1673,False,4.2313,False,2.064,False,214.816954292729,False,3.9931,False,7.9776,False,,,3.9845,False,,,2.1069,False,,,,,3558.8178,0.5729,54,14:27:57.497,0.5729,0.5729,P,0,0,81,72,80,29.32,4,NE,0,0,0,
14,8,Marcus Ericsson,46,24.8712,0.3898,0.0018,T,208.43385120139,4,Chip Ganassi Racing,Honda,G,2.1171,False,,,,,4.1755,False,8.4444,False,,,,,,,4.2689,False,199.744863703505,False,2.1601,False,4.2268,False,2.0667,False,214.532955146387,False,3.9758,False,7.9601,False,,,3.9843,False,,,2.1228,False,,,,,3561.9907,3.1729,54,14:28:00.670,0.0727,0.371,P,0,0,81,72,80,29.32,4,ENE,0,0,0,
6,2,Josef Newgarden,24,24.0446,0.2315,0.0694,T,215.599344551375,5,Team Penske,Chevy,G,2.1434,False,,,,,3.8729,False,7.7799,False,,,,,,,3.907,False,210.798554524198,False,2.0655,False,4.0769,False,2.0114,False,219.109812682591,False,3.9385,False,7.9151,False,,,3.9766,False,,,2.1293,False,,,,,3569.8221,7.8314,54,14:28:08.501,2.6629,4.6121,P,0,0,81,72,80,29.32,4,ENE,0,0,0,
2,9,Scott Dixon,20,34.997,0.0482,0.0482,P,148.12698231277,9,Chip Ganassi Racing,Honda,G,2.112,False,,,27.5917,False,3.8924,False,7.9031,False,,,,,,,4.0107,False,207.988627624618,False,2.091,False,4.3982,False,2.3072,False,170.957361222848,False,5.8637,False,,,123.335089855178,False,,,7.3147,False,,,59.6163926818998,False,365.794,False,3570.5309,27.74,54,14:28:09.210,0.9707,0.9707,P,0,0,81,72,80,29.32,4,ENE,0,0,0,
3,22,Simon Pagenaud,32,24.2463,0.0499,0.0017,T,213.80581779488,5,Team Penske,Chevy,G,2.142,False,,,,,3.9146,False,7.9343,False,,,,,,,4.0197,False,207.403792526492,False,2.0987,False,4.1295,False,2.0308,False,217.4654613679,False,3.9389,False,7.9138,False,,,3.9749,False,,,2.1267,False,,,,,3572.9159,3.0938,54,14:28:11.595,2.8907,2.8907,P,0,0,81,72,80,29.32,4,ENE,0,0,0,
